county_o,county_d,trips,distance_km,pair_count
USA.16.78_1,USA.16.78_1,9986,0.0,1
USA.16.78_1,USA.28.28_1,41808,11.68547627118644,118
USA.28.28_1,USA.16.78_1,40808,11.68547627118644,118
USA.28.28_1,USA.28.28_1,6648791,8.965758702679405,13921
