county_o,county_d,trips,distance_km,pair_count
USA.37.72_1,USA.37.72_1,7311933,9.476578719266564,14398
USA.37.72_1,USA.37.73_1,14461,17.694755833333332,120
USA.37.73_1,USA.37.72_1,14496,17.694755833333332,120
USA.37.73_1,USA.37.73_1,7042,0.0,1
